choice,RT,p
-1,530,0.014420614826853166
-1,400,0.014821040079214094
1,970,0.0021387427471860087
-1,1630,3.0701337462710855e-05
1,5480,0.0001388722939754627
1,470,0.015146443391358542
-1,960,0.0064756440379765455
1,550,0.009858768158408917
1,640,0.012004156697279753
1,890,0.006438198396681531
-1,760,0.0053433397376892195
1,890,0.007173492659776202
-1,710,0.005411579074730994
1,1380,0.003440598008521781
1,2040,0.001055194185369494
-1,290,0.010154405985955428
-1,1220,0.004278339505899737
1,510,0.01473532157422277
-1,1510,0.0030727743548344976
1,770,0.0022568079663850145
1,970,0.004773811901314704
-1,640,0.012004156697279783
-1,2310,0.000981156638984074
-1,690,0.010770992130737166
1,880,0.002208200167011269
1,550,0.005217157013193183
1,1850,0.00035435172035152624
-1,2000,0.001130521740286129
-1,2840,0.0009376001330337218
-1,1860,0.0012939776914252376
1,640,0.012004156697279753
1,1430,0.0032949507856327616
-1,3360,0.0005884623902639132
1,440,0.009192683157739917
1,390,0.0038442125290248847
1,780,0.008650154201128697
-1,750,0.009332227194653568
-1,520,0.014585557704815701
-1,4590,0.00024045248865022106
1,490,0.009692235266820042
-1,1730,0.0017994977278296695
-1,440,0.009192683157739892
-1,400,0.00849409103538436
-1,1540,0.0009212324341267086
1,1300,0.00044165537583395033
-1,1020,0.005907619339542193
-1,1080,0.004406105199002194
1,430,0.009044896093423934
1,3950,0.00034688206032943
1,2480,0.0012943514757575258
1,210,0.004016717225007694
1,1830,0.0023146436052455463
1,220,0.002159945370990194
1,1680,0.0005986720742329755
-1,880,0.007275350249773568
1,910,0.006088225963756239
-1,2350,0.0006181665211157967
1,910,0.004964157401605127
1,1230,0.004208003002082016
1,1030,0.004574704465665349
1,430,0.009044896093423934
1,670,0.01126399595067844
1,880,0.005053737771237183
1,2510,0.001260039794681241
-1,850,0.007582606757111646
1,150,0.0006887359908231359
1,640,0.012004156697279753
-1,1610,0.0007427429713108395
1,600,0.005367442066242041
-1,690,0.010770992130737166
-1,3880,0.00037258416337203944
1,450,0.004547637426154922
1,1280,0.00044918243282750253
-1,1060,0.0005363105315934673
-1,1960,0.0012169868106532782
-1,790,0.008195724991367928
-1,850,0.007582606757111646
-1,610,0.009689082675113585
1,1560,0.0029407349982468706
1,280,0.004619294157991268
1,1180,0.004570161833511031
1,770,0.008874171485658052
1,590,0.009775082925156045
1,490,0.014982278359609717
-1,840,0.005164689732117818
1,2100,0.0002180321158599698
1,800,0.008094454477908603
1,3310,7.377686218484569e-05
1,1040,0.005725807316125936
1,680,0.009221793930497957
1,390,0.0038442125290248847
1,330,0.006537450620053063
-1,1960,0.0012112072749716988
1,2230,0.0016190437220162898
-1,550,0.014051630288234218
1,1470,0.0031821818819417675
-1,960,0.0005761953919955116
-1,570,0.005289536753609422
-1,2200,0.0008007488671203346
-1,310,0.011432332700866786
1,1890,0.0012704027512284407
1,1130,0.0019849820614978196
-1,710,0.010282787562177572
-1,2420,0.0013657985312217865
-1,480,0.015075709300460398
1,830,0.007787929181515758
-1,480,0.015075709300460398
-1,330,0.012523593079908593
-1,760,0.008494701418453102
